6.9	1.38495	0.0455464	-0.184784	0.191302	0.000263321	-0.0144576	134.62	1
7	1.36647	0.0645489	-0.184707	0.188746	0.000773286	-0.0255586	135.107	1
7.1	1.34801	0.0832388	-0.184555	0.185052	0.00151987	-0.0369455	135.782	1
7.2	1.32957	0.101502	-0.184308	0.180204	0.00246313	-0.0484778	136.66	1
7.3	1.31115	0.119222	-0.183953	0.174203	0.00355392	-0.0600106	137.76	1
7.4	1.29278	0.136285	-0.183479	0.167063	0.00473611	-0.0713997	139.104	1
7.5	1.27446	0.152579	-0.182884	0.158812	0.00594928	-0.0825069	140.725	1
7.6	1.25621	0.167994	-0.182171	0.149492	0.00713174	-0.0932036	142.658	1
7.7	1.23804	0.182427	-0.181349	0.139155	0.00822352	-0.103375	144.955	1
7.8	1.21995	0.195777	-0.180432	0.127862	0.00916935	-0.112921	147.68	1
7.9	1.20195	0.207955	-0.17944	0.115686	0.00992117	-0.121761	150.922	1
8	1.18406	0.218874	-0.178396	0.102703	0.0104403	-0.129829	154.816	1
8.1	1.16628	0.228459	-0.177326	0.0889957	0.0106988	-0.137078	159.603	1
8.2	1.1486	0.236642	-0.176258	0.0746485	0.0106806	-0.143472	165.904	1
8.3	1.13102	0.243361	-0.17522	0.0597496	0.0103817	-0.148989	nan	1
8.4	1.11355	0.248568	-0.174239	0.0443881	0.00980985	-0.153615	nan	1
8.5	1.09617	0.25222	-0.17334	0.028654	0.00898407	-0.157341	nan	1
8.6	1.07888	0.254285	-0.172547	0.0126382	0.00793351	-0.160158	nan	1
8.7	1.06165	0.254739	-0.171877	-0.00356776	0.00669619	-0.162059	nan	1
8.8	1.04449	0.253567	-0.171346	-0.019871	0.00531748	-0.163032	nan	1
8.9	1.02738	0.250764	-0.170961	-0.036177	0.0038484	-0.16306	nan	1
9	1.01029	0.246336	-0.170726	-0.0523891	0.00234382	-0.162121	nan	1
9.1	0.993226	0.240296	-0.17064	-0.0684079	0.000860483	-0.160188	168.716	1
9.2	0.976159	0.232669	-0.170695	-0.0841309	-0.000545112	-0.15723	160.76	1
9.3	0.95908	0.22349	-0.170877	-0.0994522	-0.001819	-0.153213	155.024	1
9.4	0.941978	0.212804	-0.171168	-0.114263	-0.00291215	-0.148107	150.407	1
9.5	0.924842	0.200668	-0.171546	-0.128451	-0.00378304	-0.141886	146.578	1
9.6	0.907666	0.187151	-0.171986	-0.141905	-0.00440017	-0.134536	143.373	1
9.7	0.890443	0.17233	-0.172461	-0.154511	-0.00474456	-0.126061	140.687	1
9.8	0.873173	0.156296	-0.172942	-0.16616	-0.00481188	-0.116484	138.442	1
9.9	0.855856	0.139151	-0.173403	-0.176745	-0.00461411	-0.105855	136.578	1
10	0.838495	0.121005	-0.173821	-0.18617	-0.00418041	-0.0942542	135.047	1
10.1	0.821095	0.101979	-0.174177	-0.19435	-0.00355704	-0.0817954	133.811	1
10.2	0.803663	0.0822012	-0.174458	-0.201212	-0.00280599	-0.0686233	132.84	1
10.3	0.786207	0.0618054	-0.174658	-0.206704	-0.00200255	-0.0549133	132.112	1
10.4	0.768735	0.0409307	-0.174781	-0.21079	-0.00123151	-0.040866	131.608	1
10.5	0.751254	0.0197182	-0.174839	-0.21346	-0.000582507	-0.0267011	131.318	1
10.6	0.73377	-0.00169113	-0.174854	-0.214725	-0.000144669	-0.0126481	131.234	1
10.7	0.716284	-0.0231583	-0.174854	-0.214619	-1.13073e-06	0.0010629	131.351	1
10.8	0.698798	-0.0445492	-0.174876	-0.213198	-0.000223846	0.0142109	131.67	1
10.9	0.681306	-0.065736	-0.174963	-0.210538	-0.00086921	0.0265934	132.193	1
11	0.6638	-0.0865996	-0.175161	-0.206735	-0.00197484	0.0380338	132.924	1
11.1	0.646266	-0.107031	-0.175517	-0.201896	-0.00355777	0.0483872	133.869	1
11.2	0.628686	-0.126933	-0.176078	-0.196142	-0.00561406	0.0575435	135.034	1
11.3	0.611038	-0.14622	-0.17689	-0.189599	-0.00811974	0.0654286	136.425	1
11.4	0.593293	-0.16482	-0.177993	-0.182399	-0.0110329	0.072003	138.045	1
11.5	0.575423	-0.182674	-0.179423	-0.174673	-0.0142965	0.0772591	139.896	1
11.6	0.557391	-0.199735	-0.181207	-0.166551	-0.0178415	0.0812172	141.975	1
11.7	0.539162	-0.21597	-0.183366	-0.158159	-0.0215904	0.0839206	144.271	1
11.8	0.520699	-0.231359	-0.185912	-0.149616	-0.0254604	0.0854308	146.772	1
11.9	0.501961	-0.245892	-0.188849	-0.141034	-0.0293661	0.0858227	149.457	1
12	0.48291	-0.259569	-0.192171	-0.132516	-0.0332219	0.0851808	152.301	1
12.1	0.463508	-0.272403	-0.195865	-0.124156	-0.036944	0.0835953	155.28	1
12.2	0.443719	-0.284413	-0.19991	-0.11604	-0.0404519	0.0811599	158.371	1
12.3	0.42351	-0.295627	-0.204277	-0.108243	-0.0436692	0.0779695	161.568	1
12.4	0.402849	-0.30608	-0.20893	-0.100831	-0.0465246	0.0741195	164.891	1
12.5	0.381711	-0.315815	-0.213825	-0.0938608	-0.0489521	0.0697047	168.436	1
12.6	0.360074	-0.324877	-0.218914	-0.0873788	-0.0508915	0.0648197	172.555	1
12.7	0.337922	-0.333317	-0.224143	-0.081423	-0.0522886	0.0595589	nan	1
12.8	0.315242	-0.341189	-0.229453	-0.0760213	-0.0530956	0.0540169	nan	1
12.9	0.29203	-0.34855	-0.23478	-0.0711924	-0.0532712	0.048289	nan	1
13	0.268288	-0.355457	-0.240058	-0.0669452	-0.0527809	0.0424718	nan	1
13.1	0.244025	-0.361968	-0.245218	-0.0632789	-0.0515977	0.0366628	nan	1
13.2	0.219254	-0.368141	-0.250188	-0.0601828	-0.0497024	0.0309609	nan	1
13.3	0.194	-0.374032	-0.254896	-0.0576362	-0.0470841	0.0254657	nan	1
13.4	0.168292	-0.379694	-0.25927	-0.0556086	-0.0437407	0.0202763	nan	1
13.5	0.142166	-0.385178	-0.263238	-0.0540596	-0.03968	0.0154906	nan	1
13.6	0.115668	-0.390528	-0.26673	-0.0529393	-0.0349198	0.0112029	nan	1
13.7	0.0888474	-0.395784	-0.269679	-0.052189	-0.0294884	0.00750232	nan	1
13.8	0.0617624	-0.400981	-0.272022	-0.051742	-0.0234256	0.00447023	nan	1
13.9	0.0344763	-0.406144	-0.2737	-0.0515243	-0.0167825	0.00217766	nan	1
14	0.0070582	-0.411293	-0.274662	-0.051456	-0.00962144	0.000682823	nan	1
14.1	-0.0204181	-0.416438	-0.274864	-0.0514531	-0.00201613	2.87474e-05	nan	1
14.2	-0.0478747	-0.421583	-0.274269	-0.051429	0.00594934	0.000241212	nan	1
14.3	-0.0752307	-0.426719	-0.272851	-0.0512962	0.0141815	0.00132726	nan	1
14.4	-0.102403	-0.431832	-0.270593	-0.0509688	0.022579	0.00327438	nan	1
14.5	-0.129307	-0.436899	-0.267489	-0.0503638	0.0310351	0.00605058	nan	1
14.6	-0.155859	-0.441887	-0.263545	-0.0494032	0.0394394	0.00960522	nan	1
14.7	-0.181975	-0.446758	-0.258777	-0.0480161	0.0476817	0.0138709	nan	1
14.8	-0.207574	-0.451466	-0.253212	-0.0461395	0.0556541	0.018766	nan	1
14.9	-0.232579	-0.455959	-0.246886	-0.0437197	0.063255	0.0241981	nan	1
15	-0.256916	-0.46018	-0.239847	-0.040713	0.0703913	0.0300674	nan	1
15.1	-0.280516	-0.46407	-0.232149	-0.0370859	0.0769815	0.0362711	nan	1
15.2	-0.303316	-0.467565	-0.223853	-0.0328152	0.0829577	0.0427064	nan	1
15.3	-0.32526	-0.470601	-0.215027	-0.0278877	0.0882664	0.049275	nan	1
15.4	-0.346298	-0.47311	-0.205739	-0.0222993	0.0928701	0.0558849	nan	1
15.5	-0.366388	-0.475028	-0.196065	-0.0160539	0.0967462	0.0624534	nan	1
15.6	-0.385495	-0.476288	-0.186076	-0.00916311	0.0998867	0.068908	nan	1
15.7	-0.403591	-0.476829	-0.175847	-0.00164442	0.102296	0.0751869	nan	1
15.8	-0.420656	-0.476587	-0.165447	0.00647951	0.103991	0.0812393	nan	1
15.9	-0.436676	-0.475504	-0.154948	0.0151819	0.104996	0.0870237	nan	1
16	-0.451644	-0.473523	-0.144414	0.0244326	0.105343	0.0925072	nan	1
16.1	-0.46556	-0.470592	-0.133907	0.0341989	0.105066	0.0976635	nan	1
16.2	-0.47843	-0.466659	-0.123486	0.044446	0.104205	0.102471	nan	1
16.3	-0.490264	-0.46168	-0.113207	0.0551369	0.102796	0.106909	nan	1
16.4	-0.501081	-0.455612	-0.103119	0.066233	0.100878	0.110961	nan	1
16.5	-0.5109	-0.448415	-0.0932706	0.0776934	0.0984842	0.114604	nan	1
16.6	-0.519749	-0.440057	-0.0837058	0.0894749	0.0956478	0.117815	nan	1
16.7	-0.527657	-0.430507	-0.074466	0.101532	0.0923976	0.120567	nan	1
16.8	-0.53466	-0.419739	-0.06559	0.113814	0.08876	0.122824	142.059	1
16.9	-0.540795	-0.407735	-0.0571141	0.126269	0.0847593	0.124547	127.239	1
17	-0.546105	-0.39448	-0.0490722	0.138838	0.0804186	0.125689	117.338	1
17.1	-0.550633	-0.379965	-0.0414961	0.151457	0.0757614	0.126196	110.219	1
17.2	-0.554429	-0.364189	-0.0344148	0.164058	0.070813	0.12601	104.923	1
17.3	-0.557542	-0.347158	-0.0278546	0.176565	0.0656021	0.125069	100.9	1
17.4	-0.560027	-0.328885	-0.0218383	0.188896	0.0601633	0.12331	97.8027	1
17.5	-0.561938	-0.309392	-0.0163844	0.200963	0.0545384	0.120668	95.3998	1
17.6	-0.563333	-0.28871	-0.0115066	0.212672	0.0487781	0.117086	93.5294	1
17.7	-0.564268	-0.266881	-0.00721222	0.223923	0.0429439	0.112513	92.0756	1
17.8	-0.564804	-0.243954	-0.00350141	0.234614	0.0371081	0.10691	90.9525	1
17.9	-0.564998	-0.219991	-0.000365956	0.244639	0.0313545	0.100253	90.0947	1
18	-0.564905	-0.195065	0.00221178	0.253893	0.0257773	0.0925401	89.4515	1
18.1	-0.564582	-0.169256	0.00425972	0.262272	0.0204795	0.0837907	88.9819	1
18.2	-0.564078	-0.142659	0.00581668	0.269677	0.0155696	0.0740511	88.6521	1
18.3	-0.56344	-0.115374	0.00693254	0.276017	0.0111586	0.0633947	88.4334	1
18.4	-0.56271	-0.0875128	0.00766802	0.281209	0.00735471	0.0519231	88.3007	1
18.5	-0.561922	-0.0591931	0.00809387	0.285186	0.00425857	0.039764	88.2313	1
18.6	-0.561103	-0.0305392	0.00828967	0.287893	0.00195797	0.0270692	88.2038	1
18.7	-0.560271	-0.00167988	0.00834196	0.289294	0.000522931	0.0140098	88.198	1
18.8	-0.559437	0.0272533	0.00834212	0.289371	1.58504e-06	0.000770506	88.1936	1
18.9	-0.558601	0.0561281	0.00838384	0.288125	0.000417208	-0.0124562	88.1702	1
19	-0.557754	0.0848132	0.00856052	0.285577	0.00176675	-0.0254777	88.1064	1
19.1	-0.556878	0.11318	0.00896262	0.281766	0.004021	-0.0381079	87.9795	1
19.2	-0.555946	0.141106	0.00967525	0.276749	0.00712634	-0.0501739	87.7644	1
19.3	-0.554923	0.168473	0.010776	0.270597	0.011008	-0.0615218	87.4329	1
19.4	-0.553768	0.195173	0.0123335	0.263395	0.0155742	-0.072021	86.9526	1
19.5	-0.552431	0.221105	0.0144056	0.255238	0.0207215	-0.0815671	86.2851	1
19.6	-0.550858	0.246178	0.0170396	0.24623	0.0263395	-0.0900837	85.3834	1
19.7	-0.548993	0.270313	0.0202712	0.236477	0.0323162	-0.0975223	84.189	1
19.8	-0.546773	0.293442	0.0241254	0.226091	0.0385423	-0.103861	82.627	1
19.9	-0.544136	0.315505	0.0286169	0.215181	0.0449149	-0.109101	80.5982	1
20	-0.541018	0.336457	0.0337509	0.203855	0.0513397	-0.113265	77.968	1
20.1	-0.537354	0.356261	0.0395242	0.192216	0.0577329	-0.116393	74.5477	1
20.2	-0.533081	0.37489	0.0459263	0.180362	0.0640215	-0.118535	70.0617	1
20.3	-0.528138	0.392327	0.0529406	0.168387	0.070143	-0.119755	64.0878	1
20.4	-0.522464	0.408565	0.060545	0.156375	0.0760444	-0.120116	55.9235	1
20.5	-0.516001	0.423604	0.0687131	0.144406	0.0816806	-0.119686	44.19	1
20.6	-0.508694	0.437452	0.0774143	0.132553	0.0870124	-0.118532	24.4592	1
20.7	-0.500493	0.450124	0.0866148	0.120881	0.0920048	-0.116718	nan	1
20.8	-0.491348	0.461641	0.0962772	0.109451	0.0966244	-0.1143	nan	1
20.9	-0.481216	0.472029	0.106361	0.098318	0.100838	-0.111333	nan	1
21	-0.470057	0.481322	0.116822	0.0875317	0.104611	-0.107863	nan	1
21.1	-0.457836	0.489555	0.127613	0.0771387	0.107905	-0.10393	nan	1
21.2	-0.444521	0.496771	0.138681	0.0671815	0.110679	-0.099572	nan	1
21.3	-0.430088	0.503015	0.149969	0.0576995	0.112885	-0.0948199	nan	1
21.4	-0.414519	0.508337	0.161416	0.0487291	0.114472	-0.089704	nan	1
21.5	-0.397801	0.512788	0.172955	0.0403037	0.115386	-0.0842537	nan	1
21.6	-0.379927	0.516426	0.184511	0.0324537	0.115567	-0.0785003	nan	1
21.7	-0.360901	0.519309	0.196007	0.0252058	0.114956	-0.0724787	nan	1
21.8	-0.340733	0.521498	0.207357	0.0185828	0.113495	-0.0662303	nan	1
21.9	-0.319442	0.523058	0.218469	0.0126024	0.111128	-0.0598046	nan	1
22	-0.297056	0.524052	0.22925	0.00727624	0.107806	-0.0532611	nan	1
22.1	-0.273613	0.524546	0.239599	0.00260915	0.103491	-0.0466709	nan	1
22.2	-0.249163	0.524606	0.249415	-0.00140256	0.0981593	-0.040117	nan	1
22.3	-0.223762	0.524298	0.258595	-0.00477199	0.0918037	-0.0336943	nan	1
22.4	-0.197481	0.523683	0.267039	-0.00752279	0.0844378	-0.027508	nan	1
22.5	-0.170396	0.522822	0.274649	-0.00968999	0.0760984	-0.021672	nan	1
22.6	-0.142597	0.521772	0.281334	-0.0113205	0.0668468	-0.0163047	nan	1
22.7	-0.11418	0.520582	0.287011	-0.012473	0.0567693	-0.0115253	nan	1
22.8	-0.0852489	0.519297	0.291608	-0.0132178	0.045977	-0.00744842	nan	1
22.9	-0.0559151	0.517955	0.295068	-0.0136357	0.0346028	-0.00417898	nan	1
23	-0.0262942	0.516582	0.297348	-0.0138164	0.0227989	-0.00180658	nan	1
23.1	0.00349426	0.515198	0.298422	-0.0138565	0.0107318	-0.00040076	nan	1
23.2	0.0333293	0.513813	0.298279	-0.0138572	-0.00142249	-7.08712e-06	nan	1
23.3	0.0630898	0.512424	0.296931	-0.0139216	-0.0134848	-0.000644504	nan	1
23.4	0.0926565	0.51102	0.294403	-0.014152	-0.0252785	-0.00230425	nan	1
23.5	0.121914	0.50958	0.290739	-0.0146471	-0.036635	-0.0049504	nan	1
23.6	0.150751	0.508073	0.286	-0.0154993	-0.0473996	-0.00852201	nan	1
23.7	0.179063	0.506458	0.280256	-0.0167929	-0.0574354	-0.0129366	nan	1
23.8	0.206756	0.504689	0.273593	-0.0186024	-0.0666268	-0.0180945	nan	1
23.9	0.233741	0.502709	0.266105	-0.0209908	-0.0748818	-0.0238841	nan	1
24	0.259941	0.500459	0.257892	-0.0240095	-0.0821327	-0.030187	nan	1
24.1	0.285288	0.497873	0.249058	-0.0276978	-0.0883364	-0.0368828	nan	1
24.2	0.309727	0.494884	0.239711	-0.0320831	-0.0934726	-0.0438536	nan	1
24.3	0.33321	0.491421	0.229957	-0.0371819	-0.0975422	-0.0509875	nan	1
24.4	0.355703	0.487412	0.2199	-0.043	-0.100564	-0.0581807	nan	1
24.5	0.37718	0.482785	0.209643	-0.0495339	-0.102574	-0.0653395	nan	1
24.6	0.397626	0.47747	0.199281	-0.0567719	-0.103617	-0.0723801	nan	1
24.7	0.417036	0.471397	0.188906	-0.0646948	-0.103748	-0.0792285	nan	1
24.8	0.435411	0.464498	0.178604	-0.0732767	-0.103029	-0.085819	nan	1
24.9	0.452764	0.45671	0.168451	-0.082486	-0.101524	-0.0920927	nan	1
25	0.469112	0.447971	0.158521	-0.0922854	-0.0992973	-0.0979949	nan	1
25.1	0.484482	0.438226	0.14888	-0.102633	-0.0964136	-0.103473	nan	1
25.2	0.498906	0.42742	0.139586	-0.11348	-0.0929352	-0.108475	nan	1
25.3	0.51242	0.415507	0.130694	-0.124775	-0.0889227	-0.112946	nan	1
25.4	0.525067	0.402446	0.122251	-0.136457	-0.084434	-0.116826	nan	1
25.5	0.536894	0.3882	0.114298	-0.148462	-0.0795258	-0.120049	17.4958	1
25.6	0.547953	0.372741	0.106873	-0.160717	-0.0742536	-0.122543	33.9474	1
25.7	0.558297	0.356048	0.100006	-0.17314	-0.0686738	-0.124229	44.1102	1
25.8	0.567983	0.338109	0.093721	-0.185641	-0.0628448	-0.125019	51.5587	1
25.9	0.577071	0.318921	0.0880382	-0.198123	-0.0568286	-0.12482	57.2717	1
26	0.585622	0.298491	0.0829689	-0.210477	-0.0506927	-0.123535	61.7374	1
26.1	0.593696	0.276837	0.0785178	-0.222584	-0.0445111	-0.121068	65.2594	1
26.2	0.601356	0.253992	0.0746813	-0.234316	-0.0383653	-0.117326	68.0467	1
26.3	0.608662	0.23	0.0714468	-0.245539	-0.0323449	-0.112223	70.2508	1
26.4	0.615674	0.204917	0.0687921	-0.256108	-0.0265467	-0.105691	71.9853	1
26.5	0.622448	0.178818	0.0666848	-0.265876	-0.0210734	-0.0976838	73.3371	1
26.6	0.629036	0.15179	0.0650817	-0.274694	-0.0160307	-0.0881827	74.3739	1
26.7	0.635487	0.123934	0.0639293	-0.282415	-0.011524	-0.0772058	75.1494	1
26.8	0.641842	0.0953687	0.063164	-0.288896	-0.00765283	-0.0648119	75.7067	1
26.9	0.648135	0.0662236	0.0627134	-0.294007	-0.00450624	-0.0511048	76.0805	1
27	0.654396	0.0366418	0.0624977	-0.29763	-0.00215649	-0.0362345	76.2991	1
27.1	0.660643	0.00677679	0.0624323	-0.29967	-0.000653851	-0.0203958	76.3856	1
27.2	0.666886	-0.0232093	0.0624301	-0.300052	-2.21009e-05	-0.00382296	76.3583	1
27.3	0.673127	-0.0531484	0.0624046	-0.29873	-0.000255578	0.0132184	76.2316	1
27.4	0.679361	-0.0828692	0.0622727	-0.295686	-0.00131828	0.0304425	76.0158	1
27.5	0.685573	-0.1122	0.0619582	-0.29093	-0.00314524	0.0475564	75.7172	1
27.6	0.69174	-0.140972	0.0613936	-0.284503	-0.00564607	0.0642744	75.3366	1
27.7	0.697836	-0.16902	0.0605226	-0.27647	-0.00871052	0.0803318	74.8687	1
27.8	0.703827	-0.19619	0.059301	-0.26692	-0.0122152	0.0954972	74.2983	1
27.9	0.709677	-0.222334	0.0576979	-0.255962	-0.0160312	0.109582	73.5947	1
28	0.715347	-0.247318	0.0556948	-0.243717	-0.0200309	0.122446	72.6994	1
28.1	0.720796	-0.271019	0.0532854	-0.230317	-0.0240948	0.134	71.4973	1
28.2	0.725984	-0.29333	0.0504737	-0.215896	-0.0281163	0.144207	69.74	1
28.3	0.730871	-0.314154	0.0472732	-0.200589	-0.0320051	0.153074	66.7824	1
28.4	0.73542	-0.33341	0.0437043	-0.184524	-0.0356888	0.160649	60.188	1
28.5	0.739595	-0.351027	0.039793	-0.167823	-0.0391131	0.167009	nan	1
28.6	0.743363	-0.366948	0.035569	-0.150597	-0.0422406	0.172257	-nan	1
28.7	0.746695	-0.381126	0.0310641	-0.132947	-0.0450488	0.176508	-nan	1
28.8	0.749564	-0.393521	0.0263114	-0.114958	-0.0475274	0.179884	-nan	1
28.9	0.751946	-0.404104	0.0213438	-0.0967073	-0.0496753	0.182509	-nan	1
29	0.753823	-0.412852	0.016194	-0.0782578	-0.0514979	0.184496	-nan	1
29.1	0.755178	-0.419748	0.0108936	-0.0596628	-0.0530042	0.18595	-nan	1
29.2	0.755996	-0.42478	0.00547316	-0.0409666	-0.0542046	0.186961	-nan	1
29.3	0.756268	-0.427938	-3.77376e-05	-0.0222064	-0.055109	0.187603	-nan	1
29.4	0.755985	-0.429219	-0.00561022	-0.00341358	-0.0557248	0.187928	-nan	1
29.5	0.755144	-0.428621	-0.0112158	0.0153834	-0.0560562	0.18797	-nan	1
29.6	0.753742	-0.426144	-0.0168262	0.0341578	-0.0561035	0.187743	-nan	1
29.7	0.75178	-0.421792	-0.0224124	0.0528817	-0.0558624	0.187239	-nan	1
29.8	0.749262	-0.415572	-0.0279449	0.0715246	-0.0553245	0.186429	-nan	1
29.9	0.746195	-0.407493	-0.0333926	0.0900511	-0.0544776	0.185265	-nan	1
30	0.742589	-0.397569	-0.0387233	0.108419	-0.0533067	0.18368	-nan	1
